Date,CL1 Comdty,COFX Index,COLTES 10 07/24/2024 Govt
27/01/2016 12:10,"32,51","3348,7","8,61"
27/01/2016 12:15,"32,78","3346,5","8,618"
27/01/2016 12:20,"32,65",3348,"8,62"
27/01/2016 12:25,"32,74","3348,8","8,63"
27/01/2016 12:30,"32,48",3355,"8,625"
27/01/2016 12:35,"32,51","3351,55","8,639"
27/01/2016 12:45,"32,59",3351,"8,63"
27/01/2016 12:50,"32,41","3353,5","8,632"
27/01/2016 12:55,"32,22",3357,"8,628"
28/01/2016 08:00,"32,89","3326,6","8,582"
28/01/2016 08:05,"32,81",3335,"8,59"
28/01/2016 08:10,"32,81","3330,5","8,6"
28/01/2016 08:15,"32,76","3327,5","8,609"
28/01/2016 08:20,"32,87",3325,"8,595"
28/01/2016 08:25,"32,79","3327,9","8,595"
28/01/2016 08:30,"32,72",3330,"8,603"
28/01/2016 08:35,"32,79",3330,"8,6"
28/01/2016 08:40,"32,87",3330,"8,591"
28/01/2016 08:45,"32,97","3329,5","8,6"
28/01/2016 08:50,"32,98",3330,"8,605"
28/01/2016 08:55,"33,37","3324,5","8,59"
28/01/2016 09:00,"33,68",3315,"8,58"
28/01/2016 09:05,"33,75","3307,55","8,56"
28/01/2016 09:10,"33,85",3298,"8,551"
28/01/2016 09:15,"34,22","3292,5","8,55"
28/01/2016 09:20,"34,42",3286,"8,55"
28/01/2016 09:25,"34,13",3282,"8,56"
28/01/2016 09:30,"34,09",3280,"8,555"
28/01/2016 09:35,"33,71",3294,"8,572"
28/01/2016 09:40,"33,89",3296,"8,575"
28/01/2016 09:45,"33,89","3284,2","8,575"
28/01/2016 09:50,"34,09",3280,"8,566"
28/01/2016 09:55,"33,82",3286,"8,574"
28/01/2016 10:00,"33,72",3287,"8,575"
28/01/2016 10:05,"33,72","3294,25","8,575"
28/01/2016 10:10,"33,72","3292,5","8,579"
28/01/2016 10:15,"33,54",3301,"8,58"
28/01/2016 10:20,"33,64",3300,"8,59"
28/01/2016 10:25,"33,23","3312,5","8,599"
28/01/2016 10:30,"33,21","3309,15","8,611"
28/01/2016 10:35,"33,07","3304,5","8,61"
28/01/2016 10:40,"33,13",3303,"8,6"
28/01/2016 10:45,"33,21",3301,"8,595"
28/01/2016 10:50,"32,94",3304,"8,62"
28/01/2016 10:55,33,"3309,5","8,62"
28/01/2016 11:00,"33,24","3301,7","8,61"
28/01/2016 11:05,"33,36",3297,"8,6"
28/01/2016 11:10,"33,43",3297,"8,6"
28/01/2016 11:15,"33,44","3290,1","8,592"
28/01/2016 11:25,"33,32","3298,4","8,605"
28/01/2016 11:30,"33,18","3304,9","8,61"
28/01/2016 11:35,"33,06","3300,15","8,61"
28/01/2016 11:40,"33,15","3303,5","8,61"
28/01/2016 11:45,"32,92","3305,9","8,62"
28/01/2016 11:55,"33,02",3301,"8,614"
28/01/2016 12:00,"33,3","3295,5","8,61"
28/01/2016 12:05,"33,32",3294,"8,606"
28/01/2016 12:10,"33,31","3294,2","8,62"
28/01/2016 12:15,"33,24",3292,"8,62"
28/01/2016 12:20,"33,32","3293,9","8,618"
28/01/2016 12:25,"33,45","3289,1","8,62"
28/01/2016 12:35,"33,42","3290,5","8,619"
28/01/2016 12:40,"33,44","3291,5","8,615"
28/01/2016 12:45,"33,47",3289,"8,61"
28/01/2016 12:50,"33,41",3281,"8,615"
28/01/2016 12:55,"33,43",3283,"8,62"
29/01/2016 08:00,"33,5",3268,"8,6"
29/01/2016 08:05,"33,44",3279,"8,602"
29/01/2016 08:10,"33,49","3285,5","8,619"
29/01/2016 08:15,"33,69",3286,"8,62"
29/01/2016 08:25,"33,61",3280,"8,62"
29/01/2016 08:30,"33,8","3277,5","8,6"
29/01/2016 08:35,"33,76",3282,"8,6"
29/01/2016 08:40,"33,72",3284,"8,605"
29/01/2016 08:45,"33,58",3302,"8,62"
29/01/2016 08:55,"33,8","3290,5","8,61"
29/01/2016 09:00,"33,71",3293,"8,617"
29/01/2016 09:05,"33,98","3283,25","8,606"
29/01/2016 09:10,"33,98","3281,1","8,605"
29/01/2016 09:15,"33,92",3285,"8,613"
29/01/2016 09:20,"33,81","3286,5","8,6"
29/01/2016 09:25,"34,03",3283,"8,601"
29/01/2016 09:30,"34,16","3277,5","8,585"
29/01/2016 09:35,"34,24","3269,5","8,58"
29/01/2016 09:40,"34,15",3271,"8,58"
29/01/2016 09:45,"34,21","3269,35","8,571"
29/01/2016 09:50,"34,34",3263,"8,564"
29/01/2016 09:55,"34,31",3267,"8,57"
29/01/2016 10:00,"34,25","3268,15","8,575"
29/01/2016 10:05,"34,1",3272,"8,575"
29/01/2016 10:10,"34,2","3277,5","8,58"
29/01/2016 10:15,"34,08",3277,"8,58"
29/01/2016 10:20,"33,75",3293,"8,587"
29/01/2016 10:25,"33,64","3288,51","8,575"
29/01/2016 10:30,"33,38","3299,75","8,57"
29/01/2016 10:35,"33,5",3295,"8,563"
29/01/2016 10:40,"33,56",3287,"8,579"
29/01/2016 10:45,"33,57",3287,"8,58"
29/01/2016 10:50,"33,49","3292,9","8,567"
29/01/2016 10:55,"33,55","3295,9","8,56"
29/01/2016 11:00,"33,7",3288,"8,57"
29/01/2016 11:05,"33,7","3292,55","8,576"
29/01/2016 11:10,"33,57",3296,"8,552"
29/01/2016 11:15,"33,28","3302,8","8,564"
29/01/2016 11:20,"33,36",3296,"8,575"
29/01/2016 11:25,"33,18",3298,"8,572"
29/01/2016 11:30,"32,91",3305,"8,59"
29/01/2016 11:35,"32,71","3309,4","8,6"
29/01/2016 11:40,"32,78",3309,"8,59"
29/01/2016 11:45,"32,88",3304,"8,59"
29/01/2016 11:50,"33,05","3301,5","8,586"
29/01/2016 11:55,"33,1",3303,"8,6"
29/01/2016 12:00,"33,1",3300,"8,599"
29/01/2016 12:05,"33,14","3295,21","8,6"
29/01/2016 12:10,"33,26",3295,"8,598"
29/01/2016 12:15,"33,28","3294,8","8,598"
29/01/2016 12:20,"33,37",3286,"8,595"
29/01/2016 12:25,"33,44",3284,"8,586"
29/01/2016 12:40,"33,51","3289,5","8,595"
29/01/2016 12:45,"33,46","3288,9","8,595"
29/01/2016 12:50,"33,54",3290,"8,595"
29/01/2016 12:55,"33,57","3282,5","8,59"
01/02/2016 08:00,"32,52","3305,5","8,61"
01/02/2016 08:05,"32,4",3305,"8,62"
01/02/2016 08:10,"32,46",3304,"8,61"
01/02/2016 08:15,"32,27","3311,97","8,615"
01/02/2016 08:20,"32,37",3315,"8,62"
01/02/2016 08:25,"32,32",3315,"8,62"
01/02/2016 08:35,"32,38",3317,"8,619"
01/02/2016 08:40,"32,46","3319,99","8,614"
01/02/2016 08:45,"32,37",3324,"8,62"
01/02/2016 08:50,"32,26","3328,4","8,62"
01/02/2016 08:55,"32,18",3330,"8,62"
01/02/2016 09:00,"32,51","3321,15","8,605"
01/02/2016 09:05,"32,53","3321,55","8,61"
01/02/2016 09:10,"32,54",3321,"8,61"
01/02/2016 09:15,"32,62","3318,05","8,597"
01/02/2016 09:20,"32,46","3321,55","8,6"
01/02/2016 09:25,"32,5","3320,05","8,61"
01/02/2016 09:30,"32,49","3322,4","8,6"
01/02/2016 09:40,"32,37","3323,15","8,61"
01/02/2016 09:45,"32,11","3329,5","8,62"
01/02/2016 09:50,"32,11","3327,8","8,62"
01/02/2016 09:55,"32,18",3323,"8,615"
01/02/2016 10:00,"31,99",3328,"8,625"
01/02/2016 10:05,"32,18","3323,55","8,615"
01/02/2016 10:10,"32,24","3322,05","8,61"
01/02/2016 10:15,"32,18","3326,55","8,61"
01/02/2016 10:20,"32,25",3327,"8,615"
01/02/2016 10:25,"32,1","3327,11","8,61"
01/02/2016 10:30,"32,15",3327,"8,614"
01/02/2016 10:35,"32,13","3326,25","8,615"
01/02/2016 10:45,"31,98","3327,95","8,62"
01/02/2016 10:50,"31,9",3334,"8,625"
01/02/2016 10:55,"31,97","3329,2","8,62"
01/02/2016 11:05,"31,87","3332,9","8,61"
01/02/2016 11:10,"32,1",3330,"8,605"
01/02/2016 11:30,"32,03","3332,5","8,61"
01/02/2016 11:40,"31,95",3332,"8,61"
01/02/2016 11:45,"31,94","3332,4","8,6"
01/02/2016 12:00,"31,75",3335,"8,613"
01/02/2016 12:05,"31,64",3335,"8,615"
01/02/2016 12:15,"31,66","3337,55","8,615"
01/02/2016 12:20,"31,59","3334,8","8,615"
01/02/2016 12:25,"31,68","3329,35","8,615"
01/02/2016 12:30,"31,59",3327,"8,6"
01/02/2016 12:35,"31,55",3329,"8,6"
01/02/2016 12:50,"31,46","3326,2","8,605"
01/02/2016 12:55,"31,51","3327,7","8,61"
01/02/2016 13:00,"31,63","3327,1","8,607"
02/02/2016 08:00,"30,89",3352,"8,635"
02/02/2016 08:10,"30,77","3362,6","8,642"
02/02/2016 08:20,"30,67",3373,"8,65"
02/02/2016 08:25,"30,54",3370,"8,65"
02/02/2016 08:30,"30,37","3378,5","8,65"
02/02/2016 08:35,"30,24",3387,"8,66"
02/02/2016 08:40,"30,38","3383,1","8,654"
02/02/2016 08:45,"30,32",3390,"8,658"
02/02/2016 08:50,"30,3","3388,5","8,66"
02/02/2016 08:55,"30,16",3391,"8,66"
02/02/2016 09:00,"30,25",3391,"8,65"
02/02/2016 09:05,"30,21",3384,"8,646"
02/02/2016 09:10,"30,2",3384,"8,65"
02/02/2016 09:15,"30,19","3384,5","8,645"
02/02/2016 09:20,"30,22",3384,"8,645"
02/02/2016 09:25,"30,33","3382,4","8,638"
02/02/2016 09:30,"30,07",3390,"8,645"
02/02/2016 09:35,"30,01","3390,55","8,649"
02/02/2016 09:40,"30,03","3391,5","8,647"
02/02/2016 09:45,30,"3392,95","8,64"
02/02/2016 09:50,"29,89",3395,"8,645"
02/02/2016 09:55,"30,1","3393,3","8,633"
02/02/2016 10:00,"30,15","3388,3","8,63"
02/02/2016 10:05,"30,17","3388,6","8,63"
02/02/2016 10:10,"30,07",3394,"8,64"
02/02/2016 10:15,"30,01",3395,"8,64"
02/02/2016 10:20,"30,01",3393,"8,64"
02/02/2016 10:25,"30,14",3391,"8,635"
02/02/2016 10:35,"30,33",3392,"8,626"
02/02/2016 10:40,"30,38",3390,"8,625"
02/02/2016 10:45,"30,38","3391,1","8,62"
02/02/2016 10:50,"30,35",3394,"8,62"
02/02/2016 10:55,"30,39","3393,5","8,62"
02/02/2016 11:00,"30,21",3394,"8,616"
02/02/2016 11:05,"30,28","3392,25","8,61"
02/02/2016 11:10,"30,63","3391,15","8,6"
02/02/2016 11:15,"30,44","3387,2","8,58"
02/02/2016 11:20,"30,51","3388,93","8,582"
02/02/2016 11:25,"30,45","3389,8","8,58"
02/02/2016 11:35,"30,61","3386,2","8,58"
02/02/2016 11:40,"30,55",3386,"8,58"
02/02/2016 11:45,"30,38","3388,15","8,613"
02/02/2016 11:50,"30,35","3387,01","8,6"
02/02/2016 11:55,"30,3","3388,5","8,6"
02/02/2016 12:00,"30,26","3397,99","8,609"
02/02/2016 12:05,"30,22",3398,"8,619"
02/02/2016 12:10,"30,24",3395,"8,62"
02/02/2016 12:20,"30,32","3394,68","8,615"
02/02/2016 12:25,"30,29",3398,"8,615"
02/02/2016 12:30,"30,22","3399,7","8,625"
02/02/2016 12:35,"30,33","3396,2","8,621"
02/02/2016 12:45,"30,43","3391,7","8,615"
02/02/2016 12:50,"30,41",3393,"8,615"
02/02/2016 12:55,"30,35",3395,"8,615"
03/02/2016 08:00,"30,2","3390,7","8,6"
03/02/2016 08:05,"30,15","3386,25","8,59"
03/02/2016 08:10,"30,2",3384,"8,59"
03/02/2016 08:15,"30,2","3385,55","8,582"
03/02/2016 08:20,"30,29","3381,05","8,58"
03/02/2016 08:25,"30,39","3376,5","8,565"
03/02/2016 08:30,"30,45","3373,9","8,566"
03/02/2016 08:35,"30,38",3376,"8,568"
03/02/2016 08:40,"30,41","3374,9","8,575"
03/02/2016 08:45,"30,54","3368,9","8,57"
03/02/2016 08:50,"30,71","3367,55","8,575"
03/02/2016 08:55,"30,71","3372,99","8,58"
03/02/2016 09:00,"30,71",3370,"8,575"
03/02/2016 09:05,"30,87",3365,"8,582"
03/02/2016 09:10,"30,82",3370,"8,588"
03/02/2016 09:15,"30,79","3374,35","8,595"
03/02/2016 09:20,"30,75","3373,9","8,59"
03/02/2016 09:25,"30,8",3373,"8,59"
03/02/2016 09:30,"30,6",3375,"8,595"
03/02/2016 09:35,"30,5","3382,4","8,602"
03/02/2016 09:40,"30,46",3380,"8,6"
03/02/2016 09:45,"30,54","3377,35","8,6"
03/02/2016 09:50,"30,48","3380,4","8,6"
03/02/2016 09:55,"30,63",3380,"8,6"
03/02/2016 10:00,"30,54",3389,"8,629"
03/02/2016 10:05,"30,44",3390,"8,63"
03/02/2016 10:10,"30,28",3395,"8,658"
03/02/2016 10:15,"30,35","3390,15","8,65"
03/02/2016 10:20,"30,29",3392,"8,65"
03/02/2016 10:25,"29,99",3392,"8,65"
03/02/2016 10:30,"29,79","3399,7","8,668"
03/02/2016 10:35,"30,01",3405,"8,66"
03/02/2016 10:40,"30,5","3396,35","8,644"
03/02/2016 10:45,"30,65",3392,"8,644"
03/02/2016 10:50,"30,97",3379,"8,63"
03/02/2016 10:55,"31,44","3372,05","8,63"
03/02/2016 11:00,"31,38","3375,15","8,637"
03/02/2016 11:05,"31,07","3384,7","8,64"
03/02/2016 11:15,"31,52","3364,5","8,625"
03/02/2016 11:20,"31,46","3374,5","8,63"
03/02/2016 11:25,"31,34",3375,"8,623"
03/02/2016 11:30,"31,41","3377,45","8,623"
03/02/2016 11:35,"31,66","3372,5","8,62"
03/02/2016 11:40,"31,74",3380,"8,62"
03/02/2016 11:45,"31,67",3379,"8,625"
03/02/2016 11:50,"31,57",3385,"8,63"
03/02/2016 11:55,"31,75","3377,5","8,63"
03/02/2016 12:00,"31,86","3374,5","8,62"
03/02/2016 12:05,"31,84","3374,1","8,62"
03/02/2016 12:20,"31,66",3374,"8,62"
03/02/2016 12:25,"31,69","3375,85","8,624"
03/02/2016 12:30,"31,42",3379,"8,625"
03/02/2016 12:35,"31,42",3381,"8,625"
03/02/2016 12:40,"31,46",3374,"8,63"
03/02/2016 12:45,"31,55",3379,"8,633"
03/02/2016 12:50,"31,68",3375,"8,635"
03/02/2016 12:55,"31,78",3375,"8,635"
04/02/2016 08:00,"31,74","3334,5","8,58"
04/02/2016 08:05,"31,74","3341,75","8,6"
04/02/2016 08:10,"31,86",3340,"8,6"
04/02/2016 08:15,"31,88","3337,07","8,6"
04/02/2016 08:20,"32,08",3331,"8,59"
04/02/2016 08:25,"32,05",3335,"8,59"
04/02/2016 08:30,"32,13","3330,2","8,582"
04/02/2016 08:35,"32,2",3333,"8,577"
04/02/2016 08:40,"32,21",3328,"8,576"
04/02/2016 08:45,"32,04",3325,"8,571"
04/02/2016 08:50,"32,11","3313,05","8,55"
04/02/2016 08:55,"32,21","3312,8","8,555"
04/02/2016 09:00,"32,64",3313,"8,555"
04/02/2016 09:05,"32,82",3313,"8,56"
04/02/2016 09:10,"32,67","3307,2","8,55"
04/02/2016 09:15,"33,13","3308,3","8,55"
04/02/2016 09:20,"33,33",3299,"8,545"
04/02/2016 09:25,"33,25",3307,"8,56"
04/02/2016 09:30,"33,48","3296,3","8,55"
04/02/2016 09:35,"33,36","3303,1","8,56"
04/02/2016 09:40,"33,19",3308,"8,568"
04/02/2016 09:45,"33,31",3308,"8,565"
04/02/2016 09:50,"33,47","3305,15","8,56"
04/02/2016 09:55,"33,3",3314,"8,57"
04/02/2016 10:00,"32,99","3315,55","8,57"
04/02/2016 10:05,"33,16","3310,55","8,58"
04/02/2016 10:10,"33,12","3315,55","8,58"
04/02/2016 10:15,"33,27",3307,"8,58"
04/02/2016 10:20,"32,99","3311,5","8,588"
04/02/2016 10:25,"33,21",3310,"8,586"
04/02/2016 10:30,"33,38","3302,15","8,575"
04/02/2016 10:35,"33,29",3305,"8,58"
04/02/2016 10:40,"33,23",3309,"8,58"
04/02/2016 10:45,"33,12",3312,"8,59"
04/02/2016 10:50,"33,17",3310,"8,585"
04/02/2016 10:55,"33,19","3307,2","8,575"
04/02/2016 11:00,"32,87","3309,95","8,58"
04/02/2016 11:10,"32,47",3315,"8,594"
04/02/2016 11:15,"32,21","3318,75","8,6"
04/02/2016 11:20,"32,42","3316,6","8,599"
04/02/2016 11:25,"32,28","3315,5","8,6"
04/02/2016 11:30,"32,16","3318,6","8,586"
04/02/2016 11:40,"31,85",3317,"8,594"
04/02/2016 11:45,"31,87",3318,"8,599"
04/02/2016 11:50,"31,87","3318,4","8,59"
04/02/2016 11:55,"31,92",3320,"8,59"
04/02/2016 12:05,"32,01","3318,15","8,6"
04/02/2016 12:10,"32,11",3318,"8,59"
04/02/2016 12:15,"32,21",3320,"8,6"
04/02/2016 12:30,"32,06","3322,25","8,592"
04/02/2016 12:35,"32,27",3318,"8,592"
04/02/2016 12:40,"32,33",3318,"8,592"
04/02/2016 12:55,"32,22",3319,"8,603"
05/02/2016 08:00,"32,09",3295,"8,571"
05/02/2016 08:05,"32,13",3295,"8,575"
05/02/2016 08:10,"32,03",3301,"8,579"
05/02/2016 08:15,32,3305,"8,58"
05/02/2016 08:25,"32,11",3304,"8,6"
05/02/2016 08:30,"31,72",3312,"8,6"
05/02/2016 08:35,"31,72",3310,"8,597"
05/02/2016 08:40,"31,61",3326,"8,61"
05/02/2016 08:45,"31,53",3332,"8,622"
05/02/2016 08:50,"31,69",3320,"8,6"
05/02/2016 08:55,"31,41","3334,75","8,61"
05/02/2016 09:00,"31,52","3332,9","8,61"
05/02/2016 09:05,"31,64",3330,"8,604"
05/02/2016 09:10,"31,62",3328,"8,605"
05/02/2016 09:15,"31,23",3334,"8,61"
05/02/2016 09:25,"31,49","3325,25","8,594"
05/02/2016 09:40,"31,17",3330,"8,6"
05/02/2016 09:45,"31,03","3337,9","8,59"
05/02/2016 09:50,"31,06","3330,5","8,589"
05/02/2016 09:55,"31,34","3322,5","8,589"
05/02/2016 10:00,"31,44",3313,"8,59"
05/02/2016 10:05,"31,35",3314,"8,58"
05/02/2016 10:15,"31,56",3309,"8,58"
05/02/2016 10:25,"31,44",3320,"8,588"
05/02/2016 10:30,"31,69","3318,5","8,585"
05/02/2016 10:35,"31,79",3317,"8,582"
05/02/2016 10:40,"32,01","3300,6","8,565"
05/02/2016 10:45,"31,92",3310,"8,575"
05/02/2016 10:50,"31,92",3310,"8,575"
05/02/2016 10:55,"31,89","3316,9","8,563"
05/02/2016 11:00,"31,73",3323,"8,579"
05/02/2016 11:05,"31,66",3319,"8,579"
05/02/2016 11:10,"31,8","3321,7","8,57"
05/02/2016 11:20,"31,56",3326,"8,583"
05/02/2016 11:25,"31,63",3323,"8,585"
05/02/2016 11:30,"31,73","3321,1","8,57"
05/02/2016 11:35,"31,52",3323,"8,57"
05/02/2016 11:40,"31,43","3323,01","8,57"
05/02/2016 11:45,"31,52",3324,"8,575"
05/02/2016 11:50,"31,49","3323,35","8,565"
05/02/2016 11:55,"31,43",3326,"8,57"
05/02/2016 12:00,"31,48","3331,5","8,57"
05/02/2016 12:05,"31,44",3330,"8,575"
05/02/2016 12:10,"31,33","3334,3","8,573"
05/02/2016 12:15,"31,35","3330,25","8,57"
05/02/2016 12:20,"31,34","3326,25","8,55"
05/02/2016 12:25,"31,34","3323,5","8,56"
05/02/2016 12:30,"31,31","3329,4","8,56"
05/02/2016 12:35,"31,41",3327,"8,57"
05/02/2016 12:45,"31,46",3328,"8,57"
05/02/2016 12:50,"31,32","3334,5","8,57"
05/02/2016 12:55,"31,42",3334,"8,57"
08/02/2016 08:00,"29,79",3380,"8,69"
08/02/2016 08:05,"29,75",3376,"8,695"
08/02/2016 08:10,"29,9","3368,5","8,69"
08/02/2016 08:15,"29,86","3373,7","8,69"
08/02/2016 08:25,"29,94",3370,"8,68"
08/02/2016 08:30,"30,03","3371,99","8,67"
08/02/2016 08:35,"30,08","3367,05","8,67"
08/02/2016 08:40,"30,12","3371,7","8,657"
08/02/2016 08:45,"29,95",3373,"8,665"
08/02/2016 08:50,"30,15",3364,"8,65"
08/02/2016 08:55,"30,23",3361,"8,651"
08/02/2016 09:00,"30,3","3366,5","8,66"
08/02/2016 09:10,"30,34","3366,3","8,66"
08/02/2016 09:25,"30,52",3358,"8,65"
08/02/2016 09:30,"30,25","3367,5","8,66"
08/02/2016 09:35,"30,16",3370,"8,66"
08/02/2016 09:45,"30,18",3370,"8,665"
08/02/2016 09:50,"30,01",3370,"8,67"
08/02/2016 09:55,"29,95",3370,"8,67"
08/02/2016 10:00,"30,09",3369,"8,665"
08/02/2016 10:05,"29,92",3370,"8,665"
08/02/2016 10:15,"29,91",3375,"8,675"
08/02/2016 10:20,"30,02","3372,5","8,665"
08/02/2016 10:25,"29,82",3376,"8,67"
08/02/2016 10:30,"30,04","3365,95","8,67"
08/02/2016 10:35,"30,19",3362,"8,66"
08/02/2016 10:40,"30,16","3363,9","8,66"
08/02/2016 10:45,"30,38",3355,"8,654"
08/02/2016 10:50,"30,39","3357,45","8,65"
08/02/2016 10:55,"30,42","3360,5","8,655"
08/02/2016 11:00,"30,42",3360,"8,66"
08/02/2016 11:05,"30,31","3367,05","8,66"
08/02/2016 11:15,"30,41","3366,25","8,67"
08/02/2016 11:20,"30,66",3359,"8,665"
08/02/2016 11:25,"30,53","3364,2","8,66"
08/02/2016 12:15,"30,13",3366,"8,66"
08/02/2016 12:25,"30,24",3365,"8,665"
08/02/2016 12:30,"30,19","3363,4","8,66"
08/02/2016 12:40,"30,11",3367,"8,66"
08/02/2016 12:45,"30,06","3367,55","8,66"
08/02/2016 12:50,"30,02","3365,5","8,65"
08/02/2016 12:55,"30,04","3369,85","8,66"
09/02/2016 08:00,"29,8",3386,"8,67"
09/02/2016 08:05,"29,79","3390,95","8,679"
09/02/2016 08:10,"29,91","3383,65","8,679"
09/02/2016 08:15,"29,86",3390,"8,67"
09/02/2016 08:20,"29,73",3391,"8,687"
09/02/2016 08:25,"29,59",3393,"8,693"
09/02/2016 08:30,"29,48","3392,5","8,71"
09/02/2016 08:35,"29,36",3394,"8,71"
09/02/2016 08:40,"29,43",3394,"8,71"
09/02/2016 08:45,"29,49","3393,95","8,705"
09/02/2016 08:50,"29,49","3390,95","8,7"
09/02/2016 08:55,"29,6",3392,"8,7"
09/02/2016 09:00,"29,43","3395,75","8,705"
09/02/2016 09:05,"29,4",3396,"8,71"
09/02/2016 09:10,"29,74","3393,9","8,701"
09/02/2016 09:15,"29,6","3390,9","8,7"
09/02/2016 09:20,"29,56","3393,8","8,712"
09/02/2016 09:25,"29,64",3392,"8,717"
09/02/2016 09:35,"29,74","3390,9","8,71"
09/02/2016 09:40,"29,65","3390,05","8,7"
09/02/2016 09:45,"29,86","3387,15","8,704"
09/02/2016 09:50,"29,97","3385,85","8,7"
09/02/2016 09:55,"29,82","3387,78","8,705"
09/02/2016 10:00,"29,96","3387,4","8,7"
09/02/2016 10:05,"30,12","3382,8","8,696"
09/02/2016 10:10,"30,07",3383,"8,693"
09/02/2016 10:15,"30,04",3383,"8,69"
09/02/2016 10:20,"29,91","3384,15","8,695"
09/02/2016 10:25,"29,92",3386,"8,694"
09/02/2016 10:30,"29,82",3388,"8,695"
09/02/2016 10:35,"29,8","3388,25","8,7"
09/02/2016 10:40,"29,67","3391,5","8,705"
09/02/2016 10:45,"29,67","3391,8","8,7"
09/02/2016 10:50,"29,64","3391,19","8,7"
09/02/2016 10:55,"29,6",3391,"8,709"
09/02/2016 11:00,"29,61",3391,"8,705"
09/02/2016 11:05,"29,66",3391,"8,705"
09/02/2016 11:10,"29,74","3388,79","8,7"
09/02/2016 11:15,"29,73","3388,4","8,7"
09/02/2016 11:20,"29,86","3387,25","8,69"
09/02/2016 11:25,"29,69",3390,"8,693"
09/02/2016 11:30,"29,45",3393,"8,7"
09/02/2016 11:35,"29,43","3393,5","8,703"
09/02/2016 11:40,"29,45","3390,9","8,701"
09/02/2016 11:45,"29,36",3392,"8,7"
09/02/2016 11:50,"29,16","3393,45","8,703"
09/02/2016 11:55,"29,09","3396,7","8,714"
09/02/2016 12:00,"29,07",3396,"8,72"
09/02/2016 12:05,"29,13","3399,01","8,72"
09/02/2016 12:10,"28,99","3397,4","8,722"
09/02/2016 12:15,"28,93","3397,2","8,72"
09/02/2016 12:20,"28,94",3395,"8,71"
09/02/2016 12:25,"28,84","3398,2","8,712"
09/02/2016 12:30,"28,85","3396,5","8,71"
09/02/2016 12:35,"28,83",3397,"8,701"
09/02/2016 12:40,"28,76","3396,35","8,71"
09/02/2016 12:45,"28,68","3395,5","8,71"
09/02/2016 12:50,"28,71","3393,1","8,702"
09/02/2016 12:55,"28,57","3393,4","8,72"
10/02/2016 08:00,"28,54","3370,1","8,681"
10/02/2016 08:05,"28,44",3377,"8,7"
10/02/2016 08:10,"28,41",3375,"8,7"
10/02/2016 08:15,"28,37",3374,"8,7"
10/02/2016 08:20,"28,45","3373,1","8,705"
10/02/2016 08:25,"28,34","3372,6","8,695"
10/02/2016 08:30,"28,11","3381,5","8,712"
10/02/2016 08:35,"27,89",3393,"8,718"
10/02/2016 08:40,"27,97","3392,1","8,717"
10/02/2016 08:45,"28,08","3387,25","8,709"
10/02/2016 08:50,"27,92",3392,"8,718"
10/02/2016 08:55,"27,98","3399,99","8,735"
10/02/2016 09:00,"27,87","3396,5","8,74"
10/02/2016 09:05,"27,79",3397,"8,747"
10/02/2016 09:10,"27,83","3393,15","8,755"
10/02/2016 09:15,"27,75","3392,05","8,764"
10/02/2016 09:20,"27,64","3395,15","8,76"
10/02/2016 09:25,"27,66","3390,9","8,76"
10/02/2016 09:30,"27,46",3394,"8,78"
10/02/2016 09:35,"27,4","3392,5","8,8"
10/02/2016 09:40,"27,52",3391,"8,784"
10/02/2016 09:45,"27,64","3387,03","8,78"
10/02/2016 09:50,"27,75",3386,"8,773"
10/02/2016 10:00,"27,85","3381,8","8,78"
10/02/2016 10:05,"27,84",3384,"8,775"
10/02/2016 10:10,"27,88","3388,5","8,785"
10/02/2016 10:15,"28,08",3384,"8,78"
10/02/2016 10:20,"28,14",3384,"8,788"
10/02/2016 10:25,"28,37","3387,88","8,785"
10/02/2016 10:30,"28,79","3374,5","8,77"
10/02/2016 10:35,"28,48","3379,7","8,79"
10/02/2016 10:40,"28,04",3380,"8,79"
10/02/2016 10:45,"28,36","3376,1","8,8"
10/02/2016 10:50,"28,24",3379,"8,791"
10/02/2016 10:55,"27,85","3380,55","8,82"
10/02/2016 11:00,"27,9","3377,2","8,821"
10/02/2016 11:05,"27,85",3380,"8,83"
10/02/2016 11:10,"27,8","3381,5","8,82"
10/02/2016 11:15,"27,8","3378,15","8,82"
10/02/2016 11:20,"27,94","3373,2","8,81"
10/02/2016 11:25,"27,72","3379,7","8,82"
10/02/2016 11:30,"27,57",3381,"8,834"
10/02/2016 11:35,"27,58",3385,"8,845"
10/02/2016 11:40,"27,63","3381,4","8,83"
10/02/2016 11:45,"27,74","3380,1","8,83"
10/02/2016 12:00,"27,9",3385,"8,823"
10/02/2016 12:05,"27,98",3387,"8,824"
10/02/2016 12:10,"27,89","3392,95","8,83"
10/02/2016 12:15,"27,93",3393,"8,849"
10/02/2016 12:20,"28,09",3389,"8,84"
10/02/2016 12:25,"28,1","3391,5","8,85"
10/02/2016 12:30,"28,08","3391,91","8,85"
10/02/2016 12:35,"28,12",3393,"8,85"
10/02/2016 12:45,"27,9",3392,"8,87"
10/02/2016 12:50,"27,83",3393,"8,88"
10/02/2016 12:55,"27,9","3391,4","8,88"
11/02/2016 08:00,"26,53",3422,"8,95"
11/02/2016 08:05,"26,62",3420,"8,94"
11/02/2016 08:10,"26,63",3419,"8,93"
11/02/2016 08:15,"26,42","3419,5","8,95"
